generation,s-type,s-value, isActive
3,6,0.000000,1
3,7,0.000000,1
3,1,0.000000,1
3,2,0.191562,1
3,3,0.132781,1
3,4,0.000000,1
3,5,0.000000,1
3,6,0.000000,1
3,7,0.000000,1
3,1,0.000000,1
3,2,0.191562,1
3,3,0.132781,1
3,4,0.000000,1
3,5,0.000000,1
3,6,0.000000,1
3,7,0.000000,1
4,1,0.000000,1
4,2,0.191562,1
4,3,0.132781,1
4,4,0.000000,1
4,5,0.000000,1
4,6,0.000000,1
4,7,0.000000,1
4,1,0.000000,1
4,2,0.191562,1
4,3,0.132781,1
4,4,0.000000,1
4,5,0.000000,1
4,6,0.000000,1
4,7,0.000000,1
4,1,0.000000,1
4,2,0.191562,1
4,3,0.132781,1
4,4,0.000000,1
4,5,0.000000,1
4,6,0.000000,1
4,7,0.000000,1
4,1,0.000000,1
4,2,0.191562,1
4,3,0.132781,1
4,4,0.000000,1
4,5,0.000000,1
4,6,0.000000,1
4,7,0.000000,1
5,1,0.000000,1
5,2,0.191562,1
5,3,0.132781,1
5,4,0.097264,1
5,5,0.000000,1
5,6,0.000000,1
5,7,0.000000,1
5,1,0.000000,1
5,2,0.191562,1
5,3,0.132781,1
5,4,0.097264,1
5,5,0.000000,1
5,6,0.000000,1
5,7,0.000000,1
5,1,0.000000,1
5,2,0.191562,1
5,3,0.132781,1
5,4,0.097264,1
5,5,0.000000,1
5,6,0.000000,1
5,7,0.000000,1
5,1,0.000000,1
5,2,0.191562,1
5,3,0.132781,1
5,4,0.097264,1
5,5,0.000000,1
5,6,0.000000,1
5,7,0.000000,1
6,1,0.000000,1
6,2,0.191562,1
6,3,0.132781,1
6,4,0.097264,1
6,5,0.000000,1
6,6,0.000000,1
6,7,0.000000,1
6,1,0.000000,1
6,2,0.191562,1
6,3,0.132781,1
6,4,0.097264,1
6,5,0.000000,1
6,6,0.000000,1
6,7,0.000000,1
6,1,0.000000,1
6,2,0.191562,1
6,3,0.132781,1
6,4,0.097264,1
6,5,0.000000,1
6,6,0.000000,1
6,7,0.000000,1
6,1,0.000000,1
6,2,0.191562,1
6,3,0.132781,1
6,4,0.097264,1
6,5,0.000000,1
6,6,0.000000,1
6,7,0.000000,1
7,1,0.000000,1
7,2,0.191562,1
7,3,0.132781,1
7,4,0.097264,1
7,5,0.000000,1
7,6,0.000000,1
7,7,0.000000,1
7,1,0.000000,1
7,2,0.191562,1
7,3,0.132781,1
7,4,0.097264,1
7,5,0.000000,1
7,6,0.000000,1
7,7,0.000000,1
7,1,0.000000,1
7,2,0.191562,1
7,3,0.132781,1
7,4,0.097264,1
7,5,0.000000,1
7,6,0.000000,1
7,7,0.000000,1
7,1,0.000000,1
7,2,0.191562,1
7,3,0.132781,1
7,4,0.097264,1
7,5,0.000000,1
7,6,0.000000,1
7,7,0.000000,1
8,1,0.000000,1
8,2,0.191562,1
8,3,0.132781,1
8,4,0.097264,1
8,5,0.000000,1
8,6,0.000000,1
8,7,0.000000,1
8,1,0.000000,1
8,2,0.191562,1
8,3,0.132781,1
8,4,0.097264,1
8,5,0.000000,1
8,6,0.000000,1
8,7,0.000000,1
8,1,0.000000,1
8,2,0.191562,1
8,3,0.132781,1
8,4,0.097264,1
8,5,0.000000,1
8,6,0.000000,1
8,7,0.000000,1
8,1,0.000000,1
8,2,0.191562,1
8,3,0.132781,1
8,4,0.097264,1
8,5,0.000000,1
8,6,0.000000,1
8,7,0.000000,1
9,1,0.000000,1
9,2,0.191562,1
9,3,0.132781,1
9,4,0.097264,1
9,5,0.000000,1
9,6,0.000000,1
9,7,0.000000,1
9,1,0.000000,1
9,2,0.191562,1
9,3,0.132781,1
9,4,0.097264,1
9,5,0.000000,1
9,6,0.000000,1
9,7,0.000000,1
9,1,0.000000,1
9,2,0.191562,1
9,3,0.132781,1
9,4,0.097264,1
9,5,0.000000,1
9,6,0.000000,1
9,7,0.000000,1
9,1,0.000000,1
9,2,0.191562,1
9,3,0.132781,1
9,4,0.097264,1
9,5,0.000000,1
9,6,0.000000,1
9,7,0.000000,1
10,1,0.000000,1
10,2,0.191562,1
10,3,0.132781,1
10,4,0.097264,1
10,5,0.000000,1
10,6,0.000000,1
10,7,0.000000,1
10,1,0.000000,1
10,2,0.191562,1
10,3,0.132781,1
10,4,0.097264,1
10,5,0.000000,1
10,6,0.000000,1
10,7,0.000000,1
10,1,0.000000,1
10,2,0.191562,1
10,3,0.132781,1
10,4,0.097264,1
10,5,0.000000,1
10,6,0.000000,1
10,7,0.000000,1
10,1,0.000000,1
10,2,0.191562,1
10,3,0.132781,1
10,4,0.097264,1
10,5,0.000000,1
10,6,0.000000,1
10,7,0.000000,1
11,1,0.000000,1
11,2,0.191562,1
11,3,0.132781,1
11,4,0.097264,1
11,5,0.182332,1
11,6,0.000000,1
11,7,0.000000,1
11,1,0.000000,1
11,2,0.191562,1
11,3,0.132781,1
11,4,0.097264,1
11,5,0.182332,1
11,6,0.000000,1
11,7,0.000000,1
11,1,0.000000,1
11,2,0.191562,1
11,3,0.132781,1
11,4,0.097264,1
11,5,0.182332,1
11,6,0.000000,1
11,7,0.000000,1
11,1,0.000000,1
11,2,0.191562,1
11,3,0.132781,1
11,4,0.097264,1
11,5,0.182332,1
11,6,0.000000,1
11,7,0.000000,1
12,1,0.000000,1
12,2,0.191562,1
12,3,0.132781,1
12,4,0.097264,1
12,5,0.182332,1
12,6,0.000000,1
12,7,0.000000,1
12,1,0.000000,1
12,2,0.191562,1
12,3,0.132781,1
12,4,0.097264,1
12,5,0.182332,1
12,6,0.000000,1
12,7,0.000000,1
12,1,0.000000,1
12,2,0.191562,1
12,3,0.132781,1
12,4,0.097264,1
12,5,0.182332,1
12,6,0.000000,1
12,7,0.000000,1
12,1,0.000000,1
12,2,0.191562,1
12,3,0.132781,1
12,4,0.097264,1
12,5,0.182332,1
12,6,0.000000,1
12,7,0.000000,1
13,1,0.000000,1
13,2,0.191562,1
13,3,0.251217,1
13,4,0.097264,1
13,5,0.182332,1
13,6,0.000000,1
13,7,0.000000,1
13,1,0.000000,1
13,2,0.191562,1
13,3,0.251217,1
13,4,0.097264,1
13,5,0.182332,1
13,6,0.000000,1
13,7,0.000000,1
13,1,0.000000,1
13,2,0.191562,1
13,3,0.251217,1
13,4,0.097264,1
13,5,0.182332,1
13,6,0.000000,1
13,7,0.000000,1
13,1,0.000000,1
13,2,0.191562,1
13,3,0.251217,1
13,4,0.097264,1
13,5,0.182332,1
13,6,0.000000,1
13,7,0.000000,1
14,1,0.000000,1
14,2,0.191562,1
14,3,0.251217,1
14,4,0.097264,1
14,5,0.182332,1
14,6,0.000000,1
14,7,0.000000,1
14,1,0.000000,1
14,2,0.191562,1
14,3,0.251217,1
14,4,0.097264,1
14,5,0.182332,1
14,6,0.000000,1
14,7,0.000000,1
14,1,0.000000,1
14,2,0.191562,1
14,3,0.251217,1
14,4,0.097264,1
14,5,0.182332,1
14,6,0.000000,1
14,7,0.000000,1
14,1,0.000000,1
14,2,0.191562,1
14,3,0.251217,1
14,4,0.097264,1
14,5,0.182332,1
14,6,0.000000,1
14,7,0.000000,1
15,1,0.000000,1
15,2,0.191562,1
15,3,0.251217,1
15,4,0.097264,1
15,5,0.182332,1
15,6,0.000000,1
15,7,0.000000,1
15,1,0.000000,1
15,2,0.191562,1
15,3,0.251217,1
15,4,0.097264,1
15,5,0.182332,1
15,6,0.000000,1
15,7,0.000000,1
15,1,0.000000,1
15,2,0.191562,1
15,3,0.251217,1
15,4,0.097264,1
15,5,0.182332,1
15,6,0.000000,1
15,7,0.000000,1
15,1,0.000000,1
15,2,0.191562,1
15,3,0.251217,1
15,4,0.097264,1
15,5,0.182332,1
15,6,0.000000,1
15,7,0.000000,1
16,1,0.000000,1
16,2,0.191562,1
16,3,0.251217,1
16,4,0.097264,1
16,5,0.182332,1
16,6,0.000000,1
16,7,0.000000,1
16,1,0.000000,1
16,2,0.191562,1
16,3,0.251217,1
16,4,0.097264,1
16,5,0.182332,1
16,6,0.000000,1
16,7,0.000000,1
16,1,0.000000,1
16,2,0.191562,1
16,3,0.251217,1
16,4,0.097264,1
16,5,0.182332,1
16,6,0.000000,1
16,7,0.000000,1
16,1,0.000000,1
16,2,0.191562,1
16,3,0.251217,1
16,4,0.097264,1
16,5,0.182332,1
16,6,0.000000,1
16,7,0.000000,1
17,1,0.000000,1
17,2,0.191562,1
17,3,0.251217,1
17,4,0.097264,1
17,5,0.182332,1
17,6,0.000000,1
17,7,0.000000,1
17,1,0.000000,1
17,2,0.191562,1
17,3,0.251217,1
17,4,0.097264,1
17,5,0.182332,1
17,6,0.000000,1
17,7,0.000000,1
17,1,0.000000,1
17,2,0.191562,1
17,3,0.251217,1
17,4,0.097264,1
17,5,0.182332,1
17,6,0.000000,1
17,7,0.000000,1
17,1,0.000000,1
17,2,0.191562,1
17,3,0.251217,1
17,4,0.097264,1
17,5,0.182332,1
17,6,0.000000,1
17,7,0.000000,1
18,1,0.000000,1
18,2,0.191562,1
18,3,0.251217,1
18,4,0.097264,1
18,5,0.286913,1
18,6,0.000000,1
18,7,0.000000,1
18,1,0.000000,1
18,2,0.191562,1
18,3,0.251217,1
18,4,0.097264,1
18,5,0.286913,1
18,6,0.000000,1
18,7,0.000000,1
18,1,0.000000,1
18,2,0.191562,1
18,3,0.251217,1
18,4,0.097264,1
18,5,0.286913,1
18,6,0.000000,1
18,7,0.000000,1
18,1,0.000000,1
18,2,0.191562,1
18,3,0.251217,1
18,4,0.097264,1
18,5,0.286913,1
18,6,0.000000,1
18,7,0.000000,1
